surface_name	site_name	species_name	formation_energy	frequencies	reference
Pd	211	CO2	-0.65	"[  49.144094  115.800603  165.558643  220.348669  618.043107  669.973757
 1142.206109 1550.370704]"	sv_calc
Pt	211	COOH	-1.16	"[  55.168539   58.112958   85.756624  263.833834  286.491058  497.614462
  642.152444  663.403646  957.390752 1235.425141 1531.669932 3591.877698]"	sv_calc
Pt	211	CO	-1.62	[  61.321816   64.39968   447.604364  459.816539  507.721539 1892.059221]	sv_calc
Pt	211	CO2	-0.65	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
Ag	100	COOH	0.11	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
Ag	100	CO	0.19	[  45.139866   45.140111  196.467286  270.748591  270.749164 1878.074673]	sv_calc
Ag	100	CO2	0.11	"[  25.138499   34.161212  100.844465  112.13832   184.602542  602.108087
  604.33573  1139.520473 1671.040857]"	sv_calc
Au	100	COOH	-0.03	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
Au	100	CO	0.06	[  52.602356   52.617317  283.175075  283.178423  315.864377 1941.428811]	sv_calc
Au	100	CO2	-0.08	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
Cu	100	COOH	-0.14	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
Cu	100	CO	-0.44	[  46.488568   47.152787  346.356899  384.837692  384.862559 1817.574345]	sv_calc
Cu	100	CO2	0.04	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
Pd	100	COOH	-0.59	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
Pd	100	CO	-1.06	[  28.929706   29.614625  364.241758  364.274633  424.537387 1882.45444 ]	sv_calc
Pd	100	CO2	-0.54	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
Pt	100	COOH	-0.89	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
Pt	100	CO	-1.43	[  51.531019   51.602011  432.342833  432.345061  506.489242 1923.345831]	sv_calc
Pt	100	CO2	-0.54	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
Fe	1_1	CO2	-1.57	"[  71.06652    77.573809  167.834561  249.94753   272.572982  602.238079
  670.730368  998.368228 1454.792057]"	sv_calc
Fe	1_1	CO	-1.46	[ 102.777094  107.470014  445.030172  551.664525  587.494702 1704.323052]	sv_calc
Fe	1_1	COOH	-1.33	"[  53.075275   75.259723   95.894014  216.135094  245.695698  458.260015
  624.519713  654.020378  865.749901 1183.150976 1504.158501 3559.280797]"	sv_calc
Ni	1_1	CO2	-1.71	"[  73.418163   88.890438  142.68287   251.352522  296.216834  634.811739
  715.912176 1086.6483   1555.64846 ]"	sv_calc
Ni	1_1	CO	-1.35	[  49.272395  327.115757  431.438032  481.451086 1690.426768]	sv_calc
Ni	1_1	COOH	-1.19	"[  57.180633  123.688     169.144268  226.086527  388.440699  610.237238
  617.379853  781.711791 1181.286804 1430.354002 3551.839369]"	sv_calc
Fe	1_2	CO2	-1.79	"[  80.422976  150.466596  227.973285  277.710135  588.532291  667.394617
  991.91897  1466.037719]"	sv_calc
Fe	1_2	CO	-1.58	[  34.628755  365.348239  431.409808  450.912388 1655.484282]	sv_calc
Fe	1_2	COOH	-1.38	"[  49.258671  112.726182  187.133856  247.709028  365.542291  622.025997
  635.960431  921.13593  1189.786646 1464.804212 3551.145702]"	sv_calc
Ni	1_2	CO2	-1.83	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
Ni	1_2	CO	-1.9	[ 287.556781  469.050164  471.471836 1659.996195]	sv_calc
Ni	1_2	COOH	-1.71	"[  30.225812   87.238607  126.521957  232.500417  267.186978  477.54669
  634.35413   640.072355  945.601486 1207.171492 1429.646208 3576.387832]"	sv_calc
Fe	1_3	CO2	-1.69	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
Fe	1_3	CO	-1.97	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
Fe	1_3	COOH	-1.12	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
Ni	1_3	CO	-2.67	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
Ni	1_3	COOH	-1.94	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
Fe	2_1	CO2	-0.84	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
Fe	2_1	CO	-0.84	[ 411.314627  439.498454  453.216894 1694.699373]	sv_calc
Fe	2_1	COOH	0.25	"[  45.101019   56.29453    89.098974  212.869442  224.184756  464.708609
  636.258984  654.761521  873.950014 1204.495282 1514.134539 3557.363859]"	sv_calc
Ni	2_1	CO2	-0.21	"[  36.612505   61.471006  116.765059  171.240695  224.974326  653.390385
  665.418426 1167.038836 1642.554614]"	sv_calc
Ni	2_1	CO	-0.45	[  79.261146   96.224457  333.495125  431.631777  434.656255 1765.86419 ]	sv_calc
Ni	2_1	COOH	-0.01	"[  40.026126   78.636984  107.773716  216.62241   257.436961  497.343756
  643.105176  648.095527  873.979967 1229.884293 1512.04337  3571.827159]"	sv_calc
Fe	2_2	CO2	-0.12	"[  56.54719   117.768961  171.675082  178.379542  615.515959  685.347053
 1141.321246 1545.249567]"	sv_calc
Fe	2_2	CO	-0.81	[  42.937568  427.773136  465.490524  486.823108 1694.813465]	sv_calc
Fe	2_2	COOH	-0.07	"[  62.378939  108.56274   234.15876   260.486789  464.044306  634.270091
  645.703397  874.709455 1207.863008 1496.332283 3591.675095]"	sv_calc
Ni	2_2	CO2	-0.15	"[  36.880485   66.368955  120.438149  172.389649  229.963806  654.390396
  677.807482 1166.749741 1631.94817 ]"	sv_calc
Ni	2_2	CO	0.0	[  96.882972  102.445791  341.098883  418.05008   447.877647 1838.190893]	sv_calc
Ni	2_2	COOH	-0.11	"[  60.600827   84.702857  106.104876  195.801724  264.827234  499.535277
  638.051651  648.259806  847.382527 1220.653705 1516.753769 3549.399858]"	sv_calc
Fe	2_3	CO2	-0.45	"[  43.986477  119.947479  194.93577   212.729927  624.435246  711.941894
 1148.413547 1490.529938]"	sv_calc
Fe	2_3	CO	-0.75	[  19.339991   79.728705  468.619069  481.904782  501.945952 1724.011091]	sv_calc
Fe	2_3	COOH	-0.38	"[  43.325883   75.164582  115.172794  217.928248  282.387572  494.562665
  624.886011  645.29503   770.856695 1183.374134 1459.728728 3609.735684]"	sv_calc
Ni	2_3	CO2	-0.15	"[  57.566317   69.352779  121.171783  160.974249  240.060581  660.918637
  671.807115 1166.391752 1653.304943]"	sv_calc
Ni	2_3	CO	0.22	[  69.698475   72.940035  114.127352  291.868898  330.791561 1817.139742]	sv_calc
Ni	2_3	COOH	0.77	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
Fe	2_4	CO2	-0.34	"[  66.376439  127.867712  185.704759  196.020647  638.091731  694.164352
 1159.629174 1538.641777]"	sv_calc
Fe	2_4	CO	-0.63	[ 116.920276  121.666455  411.703861  526.006501  537.667133 1682.800928]	sv_calc
Fe	2_4	COOH	-0.46	"[  74.761137  107.462562  233.773456  264.655552  501.740114  643.447317
  651.507068  830.989824 1195.908391 1488.714933 3604.256014]"	sv_calc
Ni	2_4	CO2	-0.03	"[  53.354738   65.534366  127.385309  209.288719  240.926903  659.028503
  708.554992 1159.93155  1591.692522]"	sv_calc
Ni	2_4	CO	0.28	[  88.093425   88.89351   453.931328  469.735375  471.709157 1776.612538]	sv_calc
Ni	2_4	COOH	0.36	"[  72.869403   79.5428     94.894116  187.118894  253.072747  510.57801
  631.526852  661.660019  814.174004 1205.237604 1499.705096 3536.561646]"	sv_calc
